code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300007,汉威科技,43.36,1.26,1002347558.6,4420352.733426,0.441,1547123.4566990999,1989158.7300417,-1105088.1833565,-2431194.0033843,3日排行,2026-06-08 16:30:39
301029,怡合达,29.39,1.34,896567820.22,4204903.0768318,0.469,1471716.0768911298,1892206.38457431,-1051225.76920795,-2312696.69225749,3日排行,2026-06-08 16:30:39
300718,长盛轴承,77.0,0.65,1230317085.31,2798971.36908025,0.2275,979639.9791780874,1259537.1160861126,-699742.8422700625,-1539434.2529941378,3日排行,2026-06-08 16:30:39
300035,中科电气,16.43,1.67,423604341.92,2475967.3785224,0.5844999999999999,866588.5824828399,1114185.32033508,-618991.8446306,-1361782.05818732,3日排行,2026-06-08 16:30:39
002779,中坚科技,73.74,1.61,428299765.24,2413469.1771274,0.5634999999999999,844714.2119945899,1086061.12970733,-603367.29428185,-1327408.04742007,3日排行,2026-06-08 16:30:39
601689,拓普集团,68.1,0.15,4556807931.0,2392324.163775,0.0525,837313.4573212499,1076545.87369875,-598081.04094375,-1315778.29007625,3日排行,2026-06-08 16:30:39
301413,安培龙,91.19,1.04,640732496.66,2332266.2878423994,0.36399999999999993,816293.2007448397,1049519.8295290798,-583066.5719605999,-1282746.4583133198,3日排行,2026-06-08 16:30:39
301368,丰立智能,49.48,1.75,329389136.38,2017508.4603275,0.6125,706127.961114625,907878.8071473751,-504377.115081875,-1109629.6531801252,3日排行,2026-06-08 16:30:39
002698,博实股份,12.8,2.65,203867469.02,1890870.7751604998,0.9274999999999999,661804.7713061749,850891.848822225,-472717.69379012496,-1039978.926338275,3日排行,2026-06-08 16:30:39
002598,ST章鼓,7.48,5.06,98668807.0,1747424.57197,1.771,611598.6001894999,786341.0573865,-436856.1429925,-961083.5145835,3日排行,2026-06-08 16:30:39
301261,恒工精密,89.62,1.14,429634580.41,1714241.9758358998,0.39899999999999997,599984.6915425649,771408.889126155,-428560.49395897496,-942833.086709745,3日排行,2026-06-08 16:30:39
301330,熵基科技,27.21,2.6,171233690.64,1558226.584824,0.91,545379.3046884,701201.9631708,-389556.646206,-857024.6216532001,3日排行,2026-06-08 16:30:39
300403,汉宇集团,11.3,1.71,247657654.29,1482231.06092565,0.5985,518780.8713239774,667003.9774165425,-370557.7652314125,-815227.0835091076,3日排行,2026-06-08 16:30:39
000821,ST京机,9.75,1.99,184968940.53,1288308.67079145,0.6965,450908.0347770075,579738.9018561525,-322077.1676978625,-708569.7689352975,3日排行,2026-06-08 16:30:39
300161,华中数控,32.21,1.04,340102312.42,1237972.4172087999,0.36399999999999993,433290.34602307994,557087.58774396,-309493.10430219996,-680884.82946484,3日排行,2026-06-08 16:30:39
002139,拓邦股份,10.19,0.69,346821320.64,837573.4893455998,0.24149999999999996,293150.7212709599,376908.0702055199,-209393.37233639995,-460665.41914007993,3日排行,2026-06-08 16:30:39
603159,上海亚虹,27.3,0.81,190080178.0,538877.30463,0.28350000000000003,188607.0566205,242494.7870835,-134719.3261575,-296382.5175465,3日排行,2026-06-08 16:30:39
301448,开创电气,33.79,1.93,75374756.7,509156.4815084999,0.6754999999999998,178204.76852797496,229120.41667882496,-127289.12037712497,-280036.06482967496,3日排行,2026-06-08 16:30:39
