code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300552,万集科技,24.48,-3.16,49624792.0,-2571060.0,-5.18,-1544041.0,-1027019.0,998750.0,1572310.0,即时,2026-06-24 10:11:21
301325,曼恩斯特,38.22,-3.22,32182559.96,-2610288.0,-8.11,0.0,-2610288.0,-1368389.0,3978677.0,即时,2026-06-24 10:11:21
301368,丰立智能,41.38,-2.29,40913400.0,-2627824.0,-6.42,0.0,-2627824.0,809426.0,1818399.0,即时,2026-06-24 10:11:21
603933,睿能科技,23.67,-1.91,50623243.0,-2845535.0,-5.62,-299659.0,-2545876.0,1417982.0,1427553.0,即时,2026-06-24 10:11:22
300415,伊之密,19.56,-1.81,37433634.0,-2926239.0,-7.82,-1170509.0,-1755730.0,-315454.0,3241693.0,即时,2026-06-24 10:11:21
300440,运达科技,19.6,-3.21,106986388.0,-3014080.0,-2.82,-313229.0,-2700851.0,8754297.0,-5740217.0,即时,2026-06-24 10:11:21
002006,精工科技,14.3,-1.38,44774311.03,-3471115.0,-7.75,0.0,-3471115.0,268304.0,3202811.0,即时,2026-06-24 10:11:20
603528,多伦科技,6.34,-3.65,25228691.0,-3564331.0,-14.13,-1181005.0,-2383326.0,1257647.0,2306684.0,即时,2026-06-24 10:11:22
603322,超讯科技,28.23,-3.52,67338411.0,-3587107.0,-5.33,-62949.0,-3524158.0,17902.0,3569205.0,即时,2026-06-24 10:11:22
603015,弘讯科技,12.69,-2.23,140512467.0,-3632277.0,-2.59,-3605315.0,-26962.0,8064966.0,-4432689.0,即时,2026-06-24 10:11:21
300421,力星股份,19.45,-2.26,60156175.35,-4068699.0,-6.76,0.0,-4068699.0,659808.0,3408891.0,即时,2026-06-24 10:11:21
300660,江苏雷利,28.4,-0.7,68473693.99,-4340850.0,-6.34,-632390.0,-3708460.0,-4176864.0,8517715.0,即时,2026-06-24 10:11:21
002097,山河智能,7.64,-2.92,71145665.73,-4364925.0,-6.14,-6166244.0,1801319.0,-1792554.0,6157479.0,即时,2026-06-24 10:11:20
300253,卫宁健康,7.11,-1.11,112244133.27,-4372756.0,-3.9,5274251.0,-9647007.0,1271387.0,3101369.0,即时,2026-06-24 10:11:21
301517,陕西华达,50.1,-0.3,60430424.0,-4424058.0,-7.32,0.0,-4424058.0,-3247230.0,7671288.0,即时,2026-06-24 10:11:21
003026,中晶科技,36.5,-0.14,215348555.11,-4463203.0,-2.07,2554432.0,-7017635.0,-86063.0,4549266.0,即时,2026-06-24 10:11:21
002184,海得控制,9.74,-4.04,30333381.0,-4475173.0,-14.75,-631426.0,-3843747.0,2354154.0,2121020.0,即时,2026-06-24 10:11:20
003025,思进智能,15.41,-2.59,57938195.82,-4613455.0,-7.96,-4337727.0,-275728.0,-2579128.0,7192583.0,即时,2026-06-24 10:11:21
301399,英特科技,18.44,-5.92,83015634.1,-4658562.0,-5.61,-597510.0,-4061052.0,1859542.0,2799021.0,即时,2026-06-24 10:11:21
300809,华辰装备,28.82,-3.22,71888594.0,-4824291.0,-6.71,-2058312.0,-2765979.0,-5531936.0,10356227.0,即时,2026-06-24 10:11:21
002747,埃斯顿,38.06,-0.5,1842545237.03,-4957835.0,-0.27,-4323931.0,-633904.0,-5067824.0,10025648.0,即时,2026-06-24 10:11:21
000837,秦川机床,11.71,-1.84,128228865.43,-5044894.0,-3.93,-978096.0,-4066798.0,-5997253.0,11042148.0,即时,2026-06-24 10:11:20
603220,中贝通信,23.42,-2.66,176122456.0,-5354444.0,-3.04,-1054988.0,-4299456.0,-7470191.0,12824635.0,即时,2026-06-24 10:11:22
002979,雷赛智能,53.29,-1.11,210514966.0,-5572696.0,-2.65,403979.0,-5976675.0,732458.0,4840238.0,即时,2026-06-24 10:11:21
301029,怡合达,29.4,-1.8,167503193.65,-5674634.0,-3.39,1035414.0,-6710048.0,-13688295.0,19362930.0,即时,2026-06-24 10:11:21
